id,uuid
d._thodore_sawadogo,0209bc07-bdf1-4eef-88d0-2c96884e3247
franoise_odette_coulibaly,24320e20-6549-4326-bef1-8fb3c5ea87c3
bdouma_alain_yoda,30424fa7-799a-4844-be9b-bd8a54b770ab
bli_etienne_gue,3499da7a-be24-4445-b5e2-aa642f102ce5
dimfangodo_sawadogo,3a9925c7-91f6-4be3-88d5-52f77fc3a26e
si_pascal_kambou,3cedc22e-c1f2-4b32-9335-c4b9a53942b2
adama_tiendrbogo,3e406fb7-efd7-49dc-b75c-eb0bd9e8ac64
karim_congo,40cc8f5e-7dcd-46ca-9072-d8ea67ff1a55
nongma_samuel_zoma,4d845ef0-39bf-4c51-93ea-e94fbf1be13a
mutan_hien,50901e3d-7427-4391-928b-3edc8c77fbd1
dieudonn_bonanet,56787652-7913-4379-ad2a-f450ca364491
palguim_amadou_sambar,5fd67c57-cb0b-4315-a2a5-7d828341049b
bongnessan_arsne_ye,808a11e6-ef0b-4cea-a7ce-b9330a944d91
ousmane_bembamba,819a964f-6cc1-4602-bd04-848ba2a5b6f2
cyril_goungouga,82848069-8fcd-4d43-9986-7e24e09f2c10
oumarou_sawadogo,85b545b7-a494-4bc4-93c8-677b1faf3564
youssouf_sangar,87f616d2-3ba9-4224-9295-6caf7037b45b
daouda_bayili,8c3dd965-50fb-4a39-b21e-0d18d24217a7
dossoum_paul_millogo,8e160fd3-a2e4-49a9-a078-e6751a31e603
wendyell_sawadogo,947f0e31-1778-4e2a-bd0a-4d9eaca9f560
sayouba_ouedraogo,9d3bf435-d25c-4c48-bb10-086d8c2ec308
victor_tiendrbogo,a5f61e57-a059-4ea1-b14b-d07793827219
fidle_lankoand,a76d387f-a0ba-458b-83c0-4a1108dade71
mahama_sawadogo,c55ff014-83cb-406f-a802-496e18b58e8a
bila_ignance_sawadogo,c77f3941-9d23-48c1-8f2e-2d452f849f9d
tyba_thodore_kounou,ca6c5f7a-d4aa-4529-8a92-50d37b06820d
nouhoun_barry,db576203-d48c-4390-a6b7-949a6a912faa
larba_prosper_yamogo,dfff26d6-615b-4057-8f84-6f9ab30b782f
hyacinthe_sanwidi,e3aa8c4e-9bb3-4537-a111-30a26f985125
a._michel_nana,ebb8207c-276f-42af-9286-164d32e6e884
zambend_thodore_sawadogo,efb72ac7-7057-4192-a591-dadb67b1911b
amadou_dabo,fa8e3d8b-3719-4ad4-b1b5-967850ae2e99
amadou_yaya,fc25ec94-6ac0-4507-893a-4256bab14ce8
adoua_dicko/agaloue,9f850109-fc9b-4ca3-9680-cd9e32dace58
alain_guy_richard_ilboudo,7f51b6cc-eb53-4c5b-9413-d2860954e992
amadou_dicko,0fab5ece-8a3d-4aff-b13d-ed384a024e5c
amirou_dicko,6c4c4d89-b39d-4cb2-9816-d1a0fa71131b
andr_congo,0a659042-70b7-45f2-b541-776b49cdf86e
bapougouni_ren_bernard_yonli,4c6cb20e-d86b-4172-8631-aa97b9d013a0
barthlmy_korbogo,63ae70a5-0f97-42b3-a782-4a6eb8b50abf
batian_benao,43e8ec53-5ae0-4d29-ab29-2fdca23cae8a
batio_isae_traor,1299c46d-4c1d-4b68-93e4-af69e7d15713
bayouwa_innocent_dakouo,bf341d74-9f4e-4feb-9b7e-f0ee484529cf
benot_lompo,d987e2ca-865b-4e86-95f2-9ba155230bc6
bertin_ouiya,7d576b05-9680-4997-86b9-457274a368f6
bok_drabo,5e295b70-570f-45c2-bb73-543e6e447000
bouarimani_nidjergou,e83b737d-fc26-43da-951c-6f0473264b41
boubacar_dicko,f4ba76f3-5701-4234-bb96-f4f754646f2d
bouri_roger_zombr,0fedc0d3-e968-434a-918c-18236e221e15
clment_sanon,c4450d27-46db-4aca-b237-f30e9fb86724
d._boubacar_namountougou,aefaaa3a-0807-47f0-902a-2d06846a7b3b
dasman_zeba,dd1ac008-2a15-42fc-8a2d-5724580a53f3
diamnongodo_sbastien_lallogo,6bbfee2c-3aca-4b2b-8fcc-b3b84cd659b3
djibril_tall,3644c6dc-f709-4546-9b8a-3d972b60fc90
djibrilou_yro_tamboura,12043eb4-83be-4fae-8971-83eb4e2323be
drissa_ciss,9383fb68-4bf7-48a5-95ad-78cc0d901fac
etienne_bado,6f91f79a-40e0-4977-a9ff-a8fa0b0eeb0e
fatimata_legma,0ba5fdd0-0e20-4bd2-99fe-8761b0dded84
h._jean-pierre_soulama,9023fa54-8ac9-439c-bc2a-c01a78c91b0b
hamadou_amadou_maga,42c9bd30-4866-4e48-b92b-129ecf7fbc76
hamadou_oudraogo,716aafd4-01a7-4aef-8a27-38306334e2c2
hamidou_emile_savadogo,ceae0fb3-8617-4f5e-bb33-d71186ef0425
hamidou_oudraogo,dc29c91a-ad12-436c-8bc0-6d35dd345884
hamidou_timogo,981afcbb-9e97-469a-9e1d-b3c54829e7dc
issa_dominique_konat,3db5e4f7-8a3b-4e63-9308-d5eddececf7f
jean_de_dieu_somda,4ee78965-2640-476a-9585-3b5c239af6b1
