id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
42207dcb-4b2f-4749-8206-c2dc7eb97b55,Agne Hansson,Agne,,,,Centerpartiet,C,area/kalmar_län,Kalmar län,Riksdag,1982,,,http://data.riksdagen.se/filarkiv/bilder/ledamot/0274710563201_max.jpg,male
9000daf7-de25-4157-b22d-0a0003a84960,Aina Westin,Aina,,,,Socialdemokraterna,S,,,Riksdag,1982,,,http://data.riksdagen.se/filarkiv/bilder/ledamot/0503986647505_max.jpg,female
4d757333-12a5-4915-b38f-9593fb6b4fb1,Alexander Chrisopoulos,Alexander,,,,Vänsterpartiet,V,,,Riksdag,1982,,,http://data.riksdagen.se/filarkiv/bilder/ledamot/0126791491904_max.jpg,male
1c6cc60d-c2e9-4156-9bea-164027b1846f,Alf Wennerfors,Alf,,,,Moderata samlingspartiet,M,,,Riksdag,1982,,,http://data.riksdagen.se/filarkiv/bilder/ledamot/0126076270500_max.jpg,male
0f046001-3ede-4419-af12-7cc632e067ac,Allan Ekström,Allan,,,,Moderata samlingspartiet,M,,,Riksdag,1982,,1983-02-28,http://data.riksdagen.se/filarkiv/bilder/ledamot/012786308404_max.jpg,male
0f046001-3ede-4419-af12-7cc632e067ac,Allan Ekström,Allan,,,,Moderata samlingspartiet,M,,,Riksdag,1982,1983-04-07,,http://data.riksdagen.se/filarkiv/bilder/ledamot/012786308404_max.jpg,male
a19f8a7d-5225-4e89-813f-393e07a19a50,Anders Andersson,Anders,,,,Moderata samlingspartiet,M,,,Riksdag,1982,1983-10-04,,http://data.riksdagen.se/filarkiv/bilder/ledamot/0778776381700_max.jpg,male
a0f2e22d-02f5-4836-b519-e5719d94dea3,Anders Björck,Anders,,,,Moderata samlingspartiet,M,,,Riksdag,1982,,,http://data.riksdagen.se/filarkiv/bilder/ledamot/037063714405_max.jpg,male
f11a6ed1-5d68-4c9c-9b6e-13b0ca5f8ee1,Anders G Högmark,Anders G,,,,Moderata samlingspartiet,M,area/kronobergs_län,Kronobergs län,Riksdag,1982,,,http://data.riksdagen.se/filarkiv/bilder/ledamot/0502353466300_max.jpg,male
6846b2af-514e-4124-b1cc-b8c9d190b645,Anders Nilsson,Anders,,,,Socialdemokraterna,S,,,Riksdag,1982,,,http://data.riksdagen.se/filarkiv/bilder/ledamot/0177639310807_max.jpg,male
3d735197-13b8-476e-bb41-91bc9b233656,Anders Svärd,Anders,,,,Centerpartiet,C,,,Riksdag,1982,,1983-02-28,http://data.riksdagen.se/filarkiv/bilder/ledamot/0531431759204_max.jpg,male
3d735197-13b8-476e-bb41-91bc9b233656,Anders Svärd,Anders,,,,Centerpartiet,C,,,Riksdag,1982,1983-04-10,,http://data.riksdagen.se/filarkiv/bilder/ledamot/0531431759204_max.jpg,male
0099e32c-a120-4dac-b172-04cdb085e0f6,Anita Bråkenhielm,Anita,,,,Moderata samlingspartiet,M,,,Riksdag,1982,,,http://data.riksdagen.se/filarkiv/bilder/ledamot/0510160730305_max.jpg,female
