id,uuid
rodney-weston,0174b01d-0339-4e06-a595-f0e4a6623431
malcolm-allen,01e2191f-b2dd-41fd-b921-bdd2a0938e8c
RathikaS,036ddd59-1375-4b42-925e-75dd1abeaa9e
PeggyNashNDP,068258a1-bc33-4aff-a6b2-0fedef096d0c
DavidMcGuinty,0688cbed-459e-45b6-a7d0-3cebea4913ee
brentrathgeber,09a66bcf-886d-4ba1-a121-2224db68d1d8
pierrenantel,0b42b5bb-2900-4398-8fba-5e8ee2ab11db
geoffregan,0c885d36-2aa6-4068-8c42-fde8d0c1bcfa
RobertNDP,0cfd8e57-3169-40c5-8841-a78ab7a8ffe4
evepeclet,0dd41b55-9728-4176-a734-be670dbb7ff9
PaulDewar,0f4f610f-fed5-4a73-8cb6-d7a043d92b5d
HedyFry,0f81c295-82e0-46b7-b51e-ca4c7d55f68d
leonaaglukkaq,1522ee0b-0044-4c08-a0b3-de3bb9de19be
andrew-cash,1717cac5-21d4-48ed-b39e-382dd51aac07
r_garrison,178b71a7-f194-4fc4-b9ca-0e0d063ada8c
mpcharmaineborg,1a03ce44-f95d-4e44-a8ab-c1762febb55c
MarkEyking_MP,210ba9d9-e5b1-42df-8e0d-5818294b37a9
ElizabethMay,21f59f22-56cf-4f71-aec4-d2a38bd12882
robertrgoguen,22455a1f-fecb-4cdf-bec1-4c267b8c0b85
MeganLeslieMP,234ab59a-4afe-4022-ae04-c98a83591bfa
dany-morin,2366c0a9-f15f-4aca-bb93-9a3d6c01049e
ThomasMulcair,23b5d7bb-5adf-4c18-b47b-c57638abc901
joycemurray,27919489-2407-4874-9649-f3611131b52e
RobertSopuck,29a40105-7596-4c88-aad5-4a3103579710
DSellahNPD,2b66cfbe-3461-4575-82d6-e1cd9f8f10e4
john-mccallum,339e3459-c85e-4adc-93ab-ba9c8c20078a
MC_Morin_NPD,3437b6b6-cf83-4334-83e2-76690832aaaa
JackHarrisNDP,3534a417-fc07-45b4-b3fd-0891ac4b5351
ed-fast,37f5e495-f6e4-4cc2-aa26-5ecf77a47ba7
AnneMarieDay,38061da2-bce4-4acb-927e-c818ffc8edee
DenisBlanchette,38ed7f6a-57bb-4125-9f09-e008dc65ed19
MattDube,3b7418a6-991c-42d4-86bb-192177679fcc
guycaron13,414baac7-3aac-434b-85dc-699948345965
Rob_Clarke_MP,415a2239-aebb-4c14-86b2-a48f534c54b3
kenneyjason,464c26e9-c3a6-4928-b195-24ecefc5fb4c
linda-duncan,480897b4-fcbf-40a3-9ee2-e58dcc9fe716
